id_venta,id_producto,id_sucursal,cantidad,fecha_venta,costo_unitario,precio_lista,id_promocion,descuento_promo,id_lealtad,descuento_lealtad,precio_venta,
138630,LS-040,GLL,1,10/05/2020, $267.75 ," $1,796.06 ",MOM2020,25%,467796,5%," $1,257.24 ",
138632,LS-040,QUE,1,10/05/2020, $267.75 ," $1,796.06 ",MOM2020,25%,765460,5%," $1,257.24 ",
138634,WX-010,PER,1,10/05/2020," $2,932.50 "," $26,036.45 ",,0%,470800,0%," $26,036.45 ",
138636,WL-020,QUE,1,10/05/2020," $3,570.00 "," $20,166.57 ",MOM2020,25%,736940,5%," $14,116.60 ",
138638,LS-040,WDF,1,10/05/2020, $267.75 ," $1,796.06 ",MOM2020,25%,655887,5%," $1,257.24 ",
138640,AL-020,MHT,1,10/05/2020, $63.75 ," $1,204.69 ",,0%,575103,0%," $1,204.69 ",
138642,WX-010,GLL,1,10/05/2020," $2,932.50 "," $26,036.45 ",,0%,705714,0%," $26,036.45 ",
138644,WX-010,GLL,1,10/05/2020," $2,932.50 "," $26,036.45 ",,0%,150801,0%," $26,036.45 ",
138646,AX-040,GLL,1,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,355325,5%," $10,994.16 ",
138648,LL-020,MAG,1,10/05/2020, $324.70 ," $4,179.86 ",,0%,663183,0%," $4,179.86 ",
138650,LL-020,PFA,1,10/05/2020, $324.70 ," $4,179.86 ",,0%,210169,0%," $4,179.86 ",
138652,AX-040,MHT,2,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,265534,5%," $21,988.32 ",
138654,WX-010,WDF,1,10/05/2020," $2,932.50 "," $26,036.45 ",,0%,395248,0%," $26,036.45 ",
138656,AX-040,QUE,1,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,488768,5%," $10,994.16 ",
138658,LL-020,QUE,1,10/05/2020, $324.70 ," $4,179.86 ",,0%,245409,0%," $4,179.86 ",
138660,LL-020,WDF,1,10/05/2020, $324.70 ," $4,179.86 ",,0%,379782,0%," $4,179.86 ",
138662,AL-030,MHT,1,10/05/2020, $38.25 , $570.85 ,,0%,414201,0%, $570.85 ,
138664,WX-010,WDF,1,10/05/2020," $2,932.50 "," $26,036.45 ",,0%,574340,0%," $26,036.45 ",
138666,LL-020,PER,1,10/05/2020, $324.70 ," $4,179.86 ",,0%,195948,0%," $4,179.86 ",
138668,LS-030,TLA,1,10/05/2020, $187.00 ," $1,589.76 ",,0%,612643,0%," $1,589.76 ",
138670,AL-030,MHT,1,10/05/2020, $38.25 , $570.85 ,,0%,154788,0%, $570.85 ,
138672,LS-040,MAG,1,10/05/2020, $267.75 ," $1,796.06 ",MOM2020,25%,204817,5%," $1,257.24 ",
138674,AX-040,QUE,1,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,754976,5%," $10,994.16 ",
138676,AL-010,PER,1,10/05/2020, $233.75 ," $1,324.37 ",,0%,632615,0%," $1,324.37 ",
138678,LS-040,SCT,3,10/05/2020, $267.75 ," $1,796.06 ",MOM2020,25%,,5%," $3,771.72 ",
138680,AL-020,MHT,1,10/05/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
138682,AL-010,GLL,1,10/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
138684,AL-010,WDF,1,10/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
138686,LS-040,PFA,1,10/05/2020, $267.75 ," $1,796.06 ",MOM2020,25%,,5%," $1,257.24 ",
138688,AL-030,MHT,1,10/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138690,AL-020,MHT,1,10/05/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
138692,LL-010,TLA,1,10/05/2020, $208.25 ," $3,767.52 ",,0%,,0%," $3,767.52 ",
138694,AX-040,MHT,3,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,,5%," $32,982.49 ",
138696,LL-020,PFA,1,10/05/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
138698,AL-010,PFA,1,10/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
138700,WS-030,PFA,1,10/05/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
138702,AX-040,MHT,1,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,,5%," $10,994.16 ",
138704,AX-040,MHT,3,10/05/2020, $382.50 ," $15,705.95 ",MOM2020,25%,,5%," $32,982.49 ",
138706,LS-040,MHT,1,11/05/2020, $267.75 ," $1,796.06 ",,0%,416239,0%," $1,796.06 ",
138708,AL-010,PFA,1,11/05/2020, $233.75 ," $1,324.37 ",,0%,154312,0%," $1,324.37 ",
138710,AL-030,WDF,1,11/05/2020, $38.25 , $570.85 ,,0%,745216,0%, $570.85 ,
138712,AL-030,GLL,1,11/05/2020, $38.25 , $570.85 ,,0%,659758,0%, $570.85 ,
138714,AL-010,MAG,1,11/05/2020, $233.75 ," $1,324.37 ",,0%,355343,0%," $1,324.37 ",
138716,AX-040,WDF,1,11/05/2020, $382.50 ," $15,705.95 ",,0%,675704,0%," $15,705.95 ",
138718,AL-030,PER,1,11/05/2020, $38.25 , $570.85 ,,0%,459664,0%, $570.85 ,
138720,AL-010,SCT,1,11/05/2020, $233.75 ," $1,324.37 ",,0%,364455,0%," $1,324.37 ",
138722,AX-040,SCT,1,11/05/2020, $382.50 ," $15,705.95 ",,0%,166097,0%," $15,705.95 ",
138724,LS-040,TEZ,1,11/05/2020, $267.75 ," $1,796.06 ",,0%,397588,0%," $1,796.06 ",
138726,AL-030,GLL,1,11/05/2020, $38.25 , $570.85 ,,0%,274982,0%, $570.85 ,
138728,LL-020,MHT,1,11/05/2020, $324.70 ," $4,179.86 ",,0%,223155,0%," $4,179.86 ",
138730,WS-030,SCT,1,11/05/2020, $552.50 ," $5,933.54 ",,0%,572156,0%," $5,933.54 ",
138732,AL-030,MHT,1,11/05/2020, $38.25 , $570.85 ,,0%,703100,0%, $570.85 ,
138734,LS-030,WDF,1,11/05/2020, $187.00 ," $1,589.76 ",,0%,587077,0%," $1,589.76 ",
138736,AL-010,MHT,1,11/05/2020, $233.75 ," $1,324.37 ",,0%,562550,0%," $1,324.37 ",
138738,LL-020,TEZ,1,11/05/2020, $324.70 ," $4,179.86 ",,0%,781140,0%," $4,179.86 ",
138740,AL-020,SCT,1,11/05/2020, $63.75 ," $1,204.69 ",,0%,495824,0%," $1,204.69 ",
138742,LS-040,MHT,1,11/05/2020, $267.75 ," $1,796.06 ",,0%,551857,0%," $1,796.06 ",
138744,AL-020,TLA,1,11/05/2020, $63.75 ," $1,204.69 ",,0%,589782,0%," $1,204.69 ",
138746,LS-040,QUE,1,11/05/2020, $267.75 ," $1,796.06 ",,0%,107217,0%," $1,796.06 ",
138748,AL-010,MAG,1,11/05/2020, $233.75 ," $1,324.37 ",,0%,350504,0%," $1,324.37 ",
138750,AL-010,SCT,3,11/05/2020, $233.75 ," $1,324.37 ",,0%,505698,0%," $3,973.10 ",
138752,LL-020,TLA,1,11/05/2020, $324.70 ," $4,179.86 ",,0%,625014,0%," $4,179.86 ",
138754,WX-010,QUE,2,11/05/2020," $2,932.50 "," $26,036.45 ",,0%,768584,0%," $52,072.90 ",
138756,AL-030,MHT,1,11/05/2020, $38.25 , $570.85 ,,0%,110599,0%, $570.85 ,
138758,AL-020,TEZ,1,11/05/2020, $63.75 ," $1,204.69 ",,0%,196084,0%," $1,204.69 ",
138760,AL-020,GLL,1,11/05/2020, $63.75 ," $1,204.69 ",,0%,327748,0%," $1,204.69 ",
138762,LS-040,PFA,1,11/05/2020, $267.75 ," $1,796.06 ",,0%,680307,0%," $1,796.06 ",
138764,AL-030,PFA,1,11/05/2020, $38.25 , $570.85 ,,0%,552825,0%, $570.85 ,
138766,AL-030,WDF,1,11/05/2020, $38.25 , $570.85 ,,0%,610657,0%, $570.85 ,
138768,AL-020,QUE,1,11/05/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
138770,WX-010,QUE,1,11/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138772,LS-030,PER,1,11/05/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
138774,WX-010,QUE,1,11/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138776,WS-030,QUE,1,11/05/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
138778,AL-030,PFA,1,11/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138780,WX-010,PFA,1,11/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138782,WX-010,PFA,1,11/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138784,AX-040,WDF,1,11/05/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
138786,LS-040,WDF,1,11/05/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
138788,LS-030,QUE,1,11/05/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
138790,AX-040,GLL,1,11/05/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
138792,AL-030,GLL,1,11/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138794,AL-010,QUE,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,143086,0%," $1,324.37 ",
138796,LL-010,GLL,1,12/05/2020, $208.25 ," $3,767.52 ",,0%,627978,0%," $3,767.52 ",
138798,AL-010,MHT,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,670905,0%," $1,324.37 ",
138800,AL-010,SCT,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,176468,0%," $1,324.37 ",
138802,AX-040,SCT,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,492152,0%," $15,705.95 ",
138804,AX-040,PER,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,796307,0%," $15,705.95 ",
138806,LL-020,PER,1,12/05/2020, $324.70 ," $4,179.86 ",,0%,182017,0%," $4,179.86 ",
138808,AL-030,PAM,1,12/05/2020, $38.25 , $570.85 ,,0%,366172,0%, $570.85 ,
138810,LS-040,QUE,2,12/05/2020, $267.75 ," $1,796.06 ",,0%,774444,0%," $3,592.12 ",
138812,AL-010,MHT,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,408962,0%," $1,324.37 ",
138814,AL-010,QUE,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,301949,0%," $1,324.37 ",
138816,LS-030,PAM,1,12/05/2020, $187.00 ," $1,589.76 ",,0%,482010,0%," $1,589.76 ",
138818,LL-010,PER,1,12/05/2020, $208.25 ," $3,767.52 ",,0%,592201,0%," $3,767.52 ",
138820,WS-030,MHT,1,12/05/2020, $552.50 ," $5,933.54 ",,0%,525845,0%," $5,933.54 ",
138822,AL-030,GLL,1,12/05/2020, $38.25 , $570.85 ,,0%,750733,0%, $570.85 ,
138824,AL-020,GLL,1,12/05/2020, $63.75 ," $1,204.69 ",,0%,762343,0%," $1,204.69 ",
138826,AX-040,SCT,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,399075,0%," $15,705.95 ",
138828,AX-040,MHT,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,241426,0%," $15,705.95 ",
138830,AL-010,SCT,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,726540,0%," $1,324.37 ",
138832,LL-020,PER,1,12/05/2020, $324.70 ," $4,179.86 ",,0%,249010,0%," $4,179.86 ",
138834,AX-040,MHT,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,573557,0%," $15,705.95 ",
138836,LS-040,WDF,1,12/05/2020, $267.75 ," $1,796.06 ",,0%,643411,0%," $1,796.06 ",
138838,AL-010,MHT,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,707770,0%," $1,324.37 ",
138840,AL-020,TEZ,1,12/05/2020, $63.75 ," $1,204.69 ",,0%,300995,0%," $1,204.69 ",
138842,AL-010,MHT,1,12/05/2020, $233.75 ," $1,324.37 ",,0%,392781,0%," $1,324.37 ",
138844,AX-040,PER,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,573596,0%," $15,705.95 ",
138846,AX-040,MHT,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,209559,0%," $15,705.95 ",
138848,WX-010,MHT,1,12/05/2020," $2,932.50 "," $26,036.45 ",,0%,534152,0%," $26,036.45 ",
138850,AL-030,WDF,1,12/05/2020, $38.25 , $570.85 ,,0%,195026,0%, $570.85 ,
138852,AL-020,QUE,1,12/05/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
138854,AL-030,WDF,1,12/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138856,AL-030,WDF,2,12/05/2020, $38.25 , $570.85 ,,0%,,0%," $1,141.71 ",
138858,LS-030,MAG,1,12/05/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
138860,AL-030,SCT,1,12/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138862,WS-040,PFA,1,12/05/2020, $467.50 ," $4,794.89 ",,0%,,0%," $4,794.89 ",
138864,LS-040,PFA,1,12/05/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
138866,AX-040,QUE,1,12/05/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
138868,WX-010,GLL,1,12/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138870,AL-010,SCT,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,395074,0%," $1,324.37 ",
138872,AL-010,QUE,3,13/05/2020, $233.75 ," $1,324.37 ",,0%,305908,0%," $3,973.10 ",
138874,LS-040,QUE,1,13/05/2020, $267.75 ," $1,796.06 ",,0%,770953,0%," $1,796.06 ",
138876,LL-020,QUE,1,13/05/2020, $324.70 ," $4,179.86 ",,0%,505332,0%," $4,179.86 ",
138878,LS-030,SCT,1,13/05/2020, $187.00 ," $1,589.76 ",,0%,770404,0%," $1,589.76 ",
138880,AL-010,MHT,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,392955,0%," $1,324.37 ",
138882,AL-030,SCT,1,13/05/2020, $38.25 , $570.85 ,,0%,373041,0%, $570.85 ,
138884,LS-030,MHT,1,13/05/2020, $187.00 ," $1,589.76 ",,0%,454130,0%," $1,589.76 ",
138886,AL-020,WDF,1,13/05/2020, $63.75 ," $1,204.69 ",,0%,332562,0%," $1,204.69 ",
138888,AL-030,WDF,1,13/05/2020, $38.25 , $570.85 ,,0%,236725,0%, $570.85 ,
138890,LS-040,SCT,1,13/05/2020, $267.75 ," $1,796.06 ",,0%,501396,0%," $1,796.06 ",
138892,AL-030,GLL,1,13/05/2020, $38.25 , $570.85 ,,0%,312225,0%, $570.85 ,
138894,AL-010,PFA,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,360753,0%," $1,324.37 ",
138896,AL-010,GLL,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,263875,0%," $1,324.37 ",
138898,AL-030,TEZ,1,13/05/2020, $38.25 , $570.85 ,,0%,167096,0%, $570.85 ,
138900,LS-030,PFA,1,13/05/2020, $187.00 ," $1,589.76 ",,0%,688083,0%," $1,589.76 ",
138902,AL-010,GLL,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,744361,0%," $1,324.37 ",
138904,AL-010,QUE,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,435168,0%," $1,324.37 ",
138906,AL-030,PFA,1,13/05/2020, $38.25 , $570.85 ,,0%,646508,0%, $570.85 ,
138908,LL-020,TLA,1,13/05/2020, $324.70 ," $4,179.86 ",,0%,279362,0%," $4,179.86 ",
138910,AL-010,MHT,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,406827,0%," $1,324.37 ",
138912,LL-010,SCT,1,13/05/2020, $208.25 ," $3,767.52 ",,0%,696831,0%," $3,767.52 ",
138914,WS-030,GAL,1,13/05/2020, $552.50 ," $5,933.54 ",,0%,328011,0%," $5,933.54 ",
138916,LL-020,GLL,1,13/05/2020, $324.70 ," $4,179.86 ",,0%,224894,0%," $4,179.86 ",
138918,LL-020,PER,1,13/05/2020, $324.70 ," $4,179.86 ",,0%,387751,0%," $4,179.86 ",
138920,AL-030,QUE,1,13/05/2020, $38.25 , $570.85 ,,0%,622701,0%, $570.85 ,
138922,AL-030,WDF,1,13/05/2020, $38.25 , $570.85 ,,0%,767907,0%, $570.85 ,
138924,LS-030,GLL,1,13/05/2020, $187.00 ," $1,589.76 ",,0%,754167,0%," $1,589.76 ",
138926,AL-010,SCT,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
138928,AL-030,SCT,1,13/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138930,WL-020,MAG,1,13/05/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
138932,AX-040,MHT,1,13/05/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
138934,LL-020,GLL,1,13/05/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
138936,AL-010,PER,1,13/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
138938,LS-030,GAL,1,13/05/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
138940,WL-020,WDF,1,13/05/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
138942,WS-030,MHT,1,13/05/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
138944,LL-020,MHT,1,13/05/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
138946,LS-040,MHT,1,13/05/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
138948,AL-030,QUE,1,13/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138950,AL-030,WDF,1,13/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
138952,LS-040,MHT,1,13/05/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
138954,WX-010,PER,1,13/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138956,AL-010,MHT,2,13/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $2,648.73 ",
138958,WX-010,MHT,1,13/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
138960,LS-030,TEZ,1,14/05/2020, $187.00 ," $1,589.76 ",,0%,502054,0%," $1,589.76 ",
138962,AL-030,QUE,1,14/05/2020, $38.25 , $570.85 ,,0%,612301,0%, $570.85 ,
138964,WX-010,WDF,1,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,205450,0%," $26,036.45 ",
138966,AL-030,SCT,1,14/05/2020, $38.25 , $570.85 ,,0%,250852,0%, $570.85 ,
138968,AL-030,GAL,1,14/05/2020, $38.25 , $570.85 ,,0%,200410,0%, $570.85 ,
138970,LL-020,TEZ,1,14/05/2020, $324.70 ," $4,179.86 ",,0%,733562,0%," $4,179.86 ",
138972,AL-010,MHT,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,707267,0%," $1,324.37 ",
138974,LS-030,MHT,1,14/05/2020, $187.00 ," $1,589.76 ",,0%,614001,0%," $1,589.76 ",
138976,WX-010,GLL,2,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,324628,0%," $52,072.90 ",
138978,WX-010,MHT,1,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,206332,0%," $26,036.45 ",
138980,LL-010,PAM,1,14/05/2020, $208.25 ," $3,767.52 ",,0%,456566,0%," $3,767.52 ",
138982,AL-010,SCT,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,676433,0%," $1,324.37 ",
138984,LS-040,PAM,1,14/05/2020, $267.75 ," $1,796.06 ",,0%,612134,0%," $1,796.06 ",
138986,LL-020,WDF,1,14/05/2020, $324.70 ," $4,179.86 ",,0%,554509,0%," $4,179.86 ",
138988,AL-010,WDF,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,673368,0%," $1,324.37 ",
138990,LS-040,PFA,1,14/05/2020, $267.75 ," $1,796.06 ",,0%,100918,0%," $1,796.06 ",
138992,AL-020,WDF,1,14/05/2020, $63.75 ," $1,204.69 ",,0%,548926,0%," $1,204.69 ",
138994,LS-030,QUE,1,14/05/2020, $187.00 ," $1,589.76 ",,0%,342104,0%," $1,589.76 ",
138996,LL-020,SCT,1,14/05/2020, $324.70 ," $4,179.86 ",,0%,164764,0%," $4,179.86 ",
138998,AX-040,PER,1,14/05/2020, $382.50 ," $15,705.95 ",,0%,669995,0%," $15,705.95 ",
139000,WL-020,WDF,1,14/05/2020," $3,570.00 "," $20,166.57 ",,0%,129403,0%," $20,166.57 ",
139002,WS-040,PER,1,14/05/2020, $467.50 ," $4,794.89 ",,0%,411670,0%," $4,794.89 ",
139004,WX-010,WDF,1,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,132286,0%," $26,036.45 ",
139006,LL-020,PFA,1,14/05/2020, $324.70 ," $4,179.86 ",,0%,698405,0%," $4,179.86 ",
139008,WS-030,WDF,1,14/05/2020, $552.50 ," $5,933.54 ",,0%,578591,0%," $5,933.54 ",
139010,AX-040,MHT,1,14/05/2020, $382.50 ," $15,705.95 ",,0%,332595,0%," $15,705.95 ",
139012,AL-010,QUE,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,441382,0%," $1,324.37 ",
139014,AX-040,MHT,1,14/05/2020, $382.50 ," $15,705.95 ",,0%,428356,0%," $15,705.95 ",
139016,AL-030,QUE,1,14/05/2020, $38.25 , $570.85 ,,0%,335237,0%, $570.85 ,
139018,AL-030,PER,1,14/05/2020, $38.25 , $570.85 ,,0%,733093,0%, $570.85 ,
139020,AL-010,MHT,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,668620,0%," $1,324.37 ",
139022,WS-030,GLL,2,14/05/2020, $552.50 ," $5,933.54 ",,0%,286729,0%," $11,867.08 ",
139024,AL-030,WDF,1,14/05/2020, $38.25 , $570.85 ,,0%,271326,0%, $570.85 ,
139026,AL-030,MAG,1,14/05/2020, $38.25 , $570.85 ,,0%,717830,0%, $570.85 ,
139028,AL-020,MHT,1,14/05/2020, $63.75 ," $1,204.69 ",,0%,521166,0%," $1,204.69 ",
139030,AL-030,QUE,1,14/05/2020, $38.25 , $570.85 ,,0%,277641,0%, $570.85 ,
139032,AL-030,WDF,1,14/05/2020, $38.25 , $570.85 ,,0%,508599,0%, $570.85 ,
139034,AX-040,WDF,1,14/05/2020, $382.50 ," $15,705.95 ",,0%,728427,0%," $15,705.95 ",
139036,AL-010,PER,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,738924,0%," $1,324.37 ",
139038,WX-010,QUE,1,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,677510,0%," $26,036.45 ",
139040,LS-040,TEZ,1,14/05/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
139042,AL-010,GLL,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139044,LL-020,MHT,1,14/05/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
139046,AX-040,GLL,1,14/05/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
139048,AL-010,SCT,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139050,WX-010,GLL,3,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $78,109.35 ",
139052,AL-030,PFA,1,14/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
139054,WX-010,PER,1,14/05/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
139056,AL-010,WDF,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139058,AL-010,QUE,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139060,AL-030,PER,1,14/05/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
139062,AL-010,PFA,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139064,AL-010,WDF,1,14/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139066,AX-040,PER,1,15/05/2020, $382.50 ," $15,705.95 ",,0%,329193,0%," $15,705.95 ",
139068,AL-010,GAL,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,229950,0%," $1,324.37 ",
139070,AX-040,WDF,1,15/05/2020, $382.50 ," $15,705.95 ",,0%,116566,0%," $15,705.95 ",
139072,LS-030,WDF,1,15/05/2020, $187.00 ," $1,589.76 ",,0%,776042,0%," $1,589.76 ",
139074,AL-020,WDF,1,15/05/2020, $63.75 ," $1,204.69 ",,0%,533572,0%," $1,204.69 ",
139076,AL-010,GLL,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,495498,0%," $1,324.37 ",
139078,AL-020,QUE,1,15/05/2020, $63.75 ," $1,204.69 ",,0%,343566,0%," $1,204.69 ",
139080,AL-010,MHT,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,248931,0%," $1,324.37 ",
139082,LS-040,MAG,1,15/05/2020, $267.75 ," $1,796.06 ",,0%,576610,0%," $1,796.06 ",
139084,LL-010,WDF,1,15/05/2020, $208.25 ," $3,767.52 ",,0%,360105,0%," $3,767.52 ",
139086,WL-020,SCT,1,15/05/2020," $3,570.00 "," $20,166.57 ",,0%,283514,0%," $20,166.57 ",
139088,LL-010,WDF,1,15/05/2020, $208.25 ," $3,767.52 ",,0%,428117,0%," $3,767.52 ",
139090,AL-030,SCT,1,15/05/2020, $38.25 , $570.85 ,,0%,768519,0%, $570.85 ,
139092,AL-010,WDF,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,234682,0%," $1,324.37 ",
139094,AL-010,QUE,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,227017,0%," $1,324.37 ",
139096,AL-010,GLL,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,712370,0%," $1,324.37 ",
139098,LS-040,MHT,1,15/05/2020, $267.75 ," $1,796.06 ",,0%,378518,0%," $1,796.06 ",
139100,AL-010,QUE,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,155371,0%," $1,324.37 ",
139102,LS-030,QUE,1,15/05/2020, $187.00 ," $1,589.76 ",,0%,459802,0%," $1,589.76 ",
139104,AL-010,PER,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,685576,0%," $1,324.37 ",
139106,LL-020,MHT,1,15/05/2020, $324.70 ," $4,179.86 ",,0%,293208,0%," $4,179.86 ",
139108,AL-020,WDF,3,15/05/2020, $63.75 ," $1,204.69 ",,0%,793116,0%," $3,614.08 ",
139110,AL-010,MHT,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,572666,0%," $1,324.37 ",
139112,AL-020,MHT,1,15/05/2020, $63.75 ," $1,204.69 ",,0%,689755,0%," $1,204.69 ",
139114,AL-020,WDF,1,15/05/2020, $63.75 ," $1,204.69 ",,0%,642870,0%," $1,204.69 ",
139116,LS-040,QUE,1,15/05/2020, $267.75 ," $1,796.06 ",,0%,606174,0%," $1,796.06 ",
139118,LL-020,MHT,1,15/05/2020, $324.70 ," $4,179.86 ",,0%,499981,0%," $4,179.86 ",
139120,AL-030,PER,1,15/05/2020, $38.25 , $570.85 ,,0%,503619,0%, $570.85 ,
139122,AL-010,WDF,1,15/05/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
139124,AL-020,TEZ,1,15/05/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
